#   	id  	added_at                  	time_step	total_deaths_in_region	total_sick_in_region	id	region_name
802 	802 	2020-03-25 17:18:06.223171	48       	0                     	24                  	3 	kujawsko-pomorskie
803 	803 	2020-03-25 17:18:06.223171	48       	2                     	61                  	4 	lubelskie
804 	804 	2020-03-25 17:18:06.223171	48       	0                     	20                  	5 	lubuskie
805 	805 	2020-03-25 17:18:06.223171	48       	0                     	144                 	6 	łódzkie
806 	806 	2020-03-25 17:18:06.223171	48       	0                     	52                  	7 	małopolskie
807 	807 	2020-03-25 17:18:06.223171	48       	1                     	251                 	8 	mazowieckie
808 	808 	2020-03-25 17:18:06.223171	48       	0                     	23                  	9 	opolskie
809 	809 	2020-03-25 17:18:06.223171	48       	1                     	43                  	10	podkarpackie
810 	810 	2020-03-25 17:18:06.223171	48       	0                     	9                   	11	podlaskie
811 	811 	2020-03-25 17:18:06.223171	48       	0                     	22                  	12	pomorskie
812 	812 	2020-03-25 17:18:06.223171	48       	2                     	102                 	13	śląskie
813 	813 	2020-03-25 17:18:06.223171	48       	1                     	12                  	14	świętokrzyskie
814 	814 	2020-03-25 17:18:06.223171	48       	0                     	33                  	15	warmińsko-mazurskie
815 	815 	2020-03-25 17:18:06.223171	48       	2                     	55                  	16	wielkopolskie
816 	816 	2020-03-25 17:18:06.223171	48       	0                     	30                  	17	zachodniopomorskie
817 	817 	2020-03-25 17:19:26.204836	49       	13                    	957                 	1 	Cała Polska
818 	818 	2020-03-25 17:19:26.204836	49       	5                     	145                 	2 	dolnośląskie
819 	819 	2020-03-25 17:19:26.204836	49       	0                     	24                  	3 	kujawsko-pomorskie
820 	820 	2020-03-25 17:19:26.204836	49       	2                     	61                  	4 	lubelskie
821 	821 	2020-03-25 17:19:26.204836	49       	0                     	20                  	5 	lubuskie
822 	822 	2020-03-25 17:19:26.204836	49       	0                     	129                 	6 	łódzkie
823 	823 	2020-03-25 17:19:26.204836	49       	0                     	51                  	7 	małopolskie
824 	824 	2020-03-25 17:19:26.204836	49       	1                     	212                 	8 	mazowieckie
825 	825 	2020-03-25 17:19:26.204836	49       	0                     	22                  	9 	opolskie
826 	826 	2020-03-25 17:19:26.204836	49       	1                     	43                  	10	podkarpackie
827 	827 	2020-03-25 17:19:26.204836	49       	0                     	7                   	11	podlaskie
828 	828 	2020-03-25 17:19:26.204836	49       	0                     	22                  	12	pomorskie
829 	829 	2020-03-25 17:19:26.204836	49       	2                     	98                  	13	śląskie
830 	830 	2020-03-25 17:19:26.204836	49       	0                     	8                   	14	świętokrzyskie
831 	831 	2020-03-25 17:19:26.204836	49       	0                     	33                  	15	warmińsko-mazurskie
832 	832 	2020-03-25 17:19:26.204836	49       	2                     	53                  	16	wielkopolskie
833 	833 	2020-03-25 17:19:26.204836	49       	0                     	29                  	17	zachodniopomorskie
834 	834 	2020-03-25 17:20:46.195585	50       	14                    	1031                	1 	Cała Polska
835 	835 	2020-03-25 17:20:46.195585	50       	5                     	150                 	2 	dolnośląskie
836 	836 	2020-03-25 17:20:46.195585	50       	0                     	24                  	3 	kujawsko-pomorskie
837 	837 	2020-03-25 17:20:46.195585	50       	2                     	61                  	4 	lubelskie
838 	838 	2020-03-25 17:20:46.195585	50       	0                     	20                  	5 	lubuskie
839 	839 	2020-03-25 17:20:46.195585	50       	0                     	144                 	6 	łódzkie
840 	840 	2020-03-25 17:20:46.195585	50       	0                     	52                  	7 	małopolskie
841 	841 	2020-03-25 17:20:46.195585	50       	1                     	251                 	8 	mazowieckie
842 	842 	2020-03-25 17:20:46.195585	50       	0                     	23                  	9 	opolskie
843 	843 	2020-03-25 17:20:46.195585	50       	1                     	43                  	10	podkarpackie
844 	844 	2020-03-25 17:20:46.195585	50       	0                     	9                   	11	podlaskie
845 	845 	2020-03-25 17:20:46.195585	50       	0                     	22                  	12	pomorskie
846 	846 	2020-03-25 17:20:46.195585	50       	2                     	102                 	13	śląskie
847 	847 	2020-03-25 17:20:46.195585	50       	1                     	12                  	14	świętokrzyskie
848 	848 	2020-03-25 17:20:46.195585	50       	0                     	33                  	15	warmińsko-mazurskie
849 	849 	2020-03-25 17:20:46.195585	50       	2                     	55                  	16	wielkopolskie
850 	850 	2020-03-25 17:20:46.195585	50       	0                     	30                  	17	zachodniopomorskie
851 	851 	2020-03-25 19:41:26.227701	51       	14                    	1051                	1 	Cała Polska
852 	852 	2020-03-25 19:41:26.227701	51       	5                     	150                 	2 	dolnośląskie
853 	853 	2020-03-25 19:41:26.227701	51       	0                     	27                  	3 	kujawsko-pomorskie
854 	854 	2020-03-25 19:41:26.227701	51       	2                     	63                  	4 	lubelskie
855 	855 	2020-03-25 19:41:26.227701	51       	0                     	20                  	5 	lubuskie
856 	856 	2020-03-25 19:41:26.227701	51       	0                     	144                 	6 	łódzkie
857 	857 	2020-03-25 19:41:26.227701	51       	0                     	56                  	7 	małopolskie
858 	858 	2020-03-25 19:41:26.227701	51       	1                     	251                 	8 	mazowieckie
859 	859 	2020-03-25 19:41:26.227701	51       	0                     	23                  	9 	opolskie
860 	860 	2020-03-25 19:41:26.227701	51       	1                     	43                  	10	podkarpackie
861 	861 	2020-03-25 19:41:26.227701	51       	0                     	10                  	11	podlaskie
862 	862 	2020-03-25 19:41:26.227701	51       	0                     	22                  	12	pomorskie
863 	863 	2020-03-25 19:41:26.227701	51       	2                     	107                 	13	śląskie
864 	864 	2020-03-25 19:41:26.227701	51       	1                     	14                  	14	świętokrzyskie
865 	865 	2020-03-25 19:41:26.227701	51       	0                     	33                  	15	warmińsko-mazurskie
866 	866 	2020-03-25 19:41:26.227701	51       	2                     	57                  	16	wielkopolskie
867 	867 	2020-03-25 19:41:26.227701	51       	0                     	31                  	17	zachodniopomorskie
868 	868 	2020-03-26 08:39:26.292540	52       	15                    	1085                	1 	Cała Polska
869 	869 	2020-03-26 08:39:26.292540	52       	5                     	150                 	2 	dolnośląskie
870 	870 	2020-03-26 08:39:26.292540	52       	0                     	31                  	3 	kujawsko-pomorskie
871 	871 	2020-03-26 08:39:26.292540	52       	2                     	72                  	4 	lubelskie
872 	872 	2020-03-26 08:39:26.292540	52       	0                     	20                  	5 	lubuskie
873 	873 	2020-03-26 08:39:26.292540	52       	0                     	144                 	6 	łódzkie
874 	874 	2020-03-26 08:39:26.292540	52       	0                     	59                  	7 	małopolskie
875 	875 	2020-03-26 08:39:26.292540	52       	1                     	251                 	8 	mazowieckie
876 	876 	2020-03-26 08:39:26.292540	52       	0                     	23                  	9 	opolskie
877 	877 	2020-03-26 08:39:26.292540	52       	1                     	44                  	10	podkarpackie
878 	878 	2020-03-26 08:39:26.292540	52       	0                     	10                  	11	podlaskie
879 	879 	2020-03-26 08:39:26.292540	52       	0                     	25                  	12	pomorskie
880 	880 	2020-03-26 08:39:26.292540	52       	2                     	113                 	13	śląskie
881 	881 	2020-03-26 08:39:26.292540	52       	1                     	15                  	14	świętokrzyskie
882 	882 	2020-03-26 08:39:26.292540	52       	0                     	36                  	15	warmińsko-mazurskie
883 	883 	2020-03-26 08:39:26.292540	52       	2                     	60                  	16	wielkopolskie
884 	884 	2020-03-26 08:39:26.292540	52       	1                     	32                  	17	zachodniopomorskie
885 	885 	2020-03-26 08:40:06.217071	53       	14                    	1051                	1 	Cała Polska
886 	886 	2020-03-26 08:40:06.217071	53       	5                     	150                 	2 	dolnośląskie
887 	887 	2020-03-26 08:40:06.217071	53       	0                     	27                  	3 	kujawsko-pomorskie
888 	888 	2020-03-26 08:40:06.217071	53       	2                     	63                  	4 	lubelskie
889 	889 	2020-03-26 08:40:06.217071	53       	0                     	20                  	5 	lubuskie
890 	890 	2020-03-26 08:40:06.217071	53       	0                     	144                 	6 	łódzkie
891 	891 	2020-03-26 08:40:06.217071	53       	0                     	56                  	7 	małopolskie
892 	892 	2020-03-26 08:40:06.217071	53       	1                     	251                 	8 	mazowieckie
893 	893 	2020-03-26 08:40:06.217071	53       	0                     	23                  	9 	opolskie
894 	894 	2020-03-26 08:40:06.217071	53       	1                     	43                  	10	podkarpackie
895 	895 	2020-03-26 08:40:06.217071	53       	0                     	10                  	11	podlaskie
896 	896 	2020-03-26 08:40:06.217071	53       	0                     	22                  	12	pomorskie
897 	897 	2020-03-26 08:40:06.217071	53       	2                     	107                 	13	śląskie
898 	898 	2020-03-26 08:40:06.217071	53       	1                     	14                  	14	świętokrzyskie
899 	899 	2020-03-26 08:40:06.217071	53       	0                     	33                  	15	warmińsko-mazurskie
900 	900 	2020-03-26 08:40:06.217071	53       	2                     	57                  	16	wielkopolskie
901 	901 	2020-03-26 08:40:06.217071	53       	0                     	31                  	17	zachodniopomorskie
902 	902 	2020-03-26 08:40:46.261346	54       	15                    	1085                	1 	Cała Polska
903 	903 	2020-03-26 08:40:46.261346	54       	5                     	150                 	2 	dolnośląskie
904 	904 	2020-03-26 08:40:46.261346	54       	0                     	31                  	3 	kujawsko-pomorskie
905 	905 	2020-03-26 08:40:46.261346	54       	2                     	72                  	4 	lubelskie
906 	906 	2020-03-26 08:40:46.261346	54       	0                     	20                  	5 	lubuskie
907 	907 	2020-03-26 08:40:46.261346	54       	0                     	144                 	6 	łódzkie
908 	908 	2020-03-26 08:40:46.261346	54       	0                     	59                  	7 	małopolskie
909 	909 	2020-03-26 08:40:46.261346	54       	1                     	251                 	8 	mazowieckie
910 	910 	2020-03-26 08:40:46.261346	54       	0                     	23                  	9 	opolskie
911 	911 	2020-03-26 08:40:46.261346	54       	1                     	44                  	10	podkarpackie
912 	912 	2020-03-26 08:40:46.261346	54       	0                     	10                  	11	podlaskie
913 	913 	2020-03-26 08:40:46.261346	54       	0                     	25                  	12	pomorskie
914 	914 	2020-03-26 08:40:46.261346	54       	2                     	113                 	13	śląskie
915 	915 	2020-03-26 08:40:46.261346	54       	1                     	15                  	14	świętokrzyskie
916 	916 	2020-03-26 08:40:46.261346	54       	0                     	36                  	15	warmińsko-mazurskie
917 	917 	2020-03-26 08:40:46.261346	54       	2                     	60                  	16	wielkopolskie
918 	918 	2020-03-26 08:40:46.261346	54       	1                     	32                  	17	zachodniopomorskie
919 	919 	2020-03-26 08:42:06.849891	55       	14                    	1051                	1 	Cała Polska
920 	920 	2020-03-26 08:42:06.849891	55       	5                     	150                 	2 	dolnośląskie
921 	921 	2020-03-26 08:42:06.849891	55       	0                     	27                  	3 	kujawsko-pomorskie
922 	922 	2020-03-26 08:42:06.849891	55       	2                     	63                  	4 	lubelskie
923 	923 	2020-03-26 08:42:06.849891	55       	0                     	20                  	5 	lubuskie
924 	924 	2020-03-26 08:42:06.849891	55       	0                     	144                 	6 	łódzkie
925 	925 	2020-03-26 08:42:06.849891	55       	0                     	56                  	7 	małopolskie
926 	926 	2020-03-26 08:42:06.849891	55       	1                     	251                 	8 	mazowieckie
927 	927 	2020-03-26 08:42:06.849891	55       	0                     	23                  	9 	opolskie
928 	928 	2020-03-26 08:42:06.849891	55       	1                     	43                  	10	podkarpackie
929 	929 	2020-03-26 08:42:06.849891	55       	0                     	10                  	11	podlaskie
930 	930 	2020-03-26 08:42:06.849891	55       	0                     	22                  	12	pomorskie
931 	931 	2020-03-26 08:42:06.849891	55       	2                     	107                 	13	śląskie
932 	932 	2020-03-26 08:42:06.849891	55       	1                     	14                  	14	świętokrzyskie
933 	933 	2020-03-26 08:42:06.849891	55       	0                     	33                  	15	warmińsko-mazurskie
934 	934 	2020-03-26 08:42:06.849891	55       	2                     	57                  	16	wielkopolskie
935 	935 	2020-03-26 08:42:06.849891	55       	0                     	31                  	17	zachodniopomorskie
936 	936 	2020-03-26 08:42:46.236487	56       	15                    	1085                	1 	Cała Polska
937 	937 	2020-03-26 08:42:46.236487	56       	5                     	150                 	2 	dolnośląskie
938 	938 	2020-03-26 08:42:46.236487	56       	0                     	31                  	3 	kujawsko-pomorskie
939 	939 	2020-03-26 08:42:46.236487	56       	2                     	72                  	4 	lubelskie
940 	940 	2020-03-26 08:42:46.236487	56       	0                     	20                  	5 	lubuskie
941 	941 	2020-03-26 08:42:46.236487	56       	0                     	144                 	6 	łódzkie
942 	942 	2020-03-26 08:42:46.236487	56       	0                     	59                  	7 	małopolskie
943 	943 	2020-03-26 08:42:46.236487	56       	1                     	251                 	8 	mazowieckie
944 	944 	2020-03-26 08:42:46.236487	56       	0                     	23                  	9 	opolskie
945 	945 	2020-03-26 08:42:46.236487	56       	1                     	44                  	10	podkarpackie
946 	946 	2020-03-26 08:42:46.236487	56       	0                     	10                  	11	podlaskie
947 	947 	2020-03-26 08:42:46.236487	56       	0                     	25                  	12	pomorskie
948 	948 	2020-03-26 08:42:46.236487	56       	2                     	113                 	13	śląskie
949 	949 	2020-03-26 08:42:46.236487	56       	1                     	15                  	14	świętokrzyskie
950 	950 	2020-03-26 08:42:46.236487	56       	0                     	36                  	15	warmińsko-mazurskie
951 	951 	2020-03-26 08:42:46.236487	56       	2                     	60                  	16	wielkopolskie
952 	952 	2020-03-26 08:42:46.236487	56       	1                     	32                  	17	zachodniopomorskie
953 	953 	2020-03-26 08:43:26.249993	57       	14                    	1051                	1 	Cała Polska
954 	954 	2020-03-26 08:43:26.249993	57       	5                     	150                 	2 	dolnośląskie
955 	955 	2020-03-26 08:43:26.249993	57       	0                     	27                  	3 	kujawsko-pomorskie
956 	956 	2020-03-26 08:43:26.249993	57       	2                     	63                  	4 	lubelskie
957 	957 	2020-03-26 08:43:26.249993	57       	0                     	20                  	5 	lubuskie
958 	958 	2020-03-26 08:43:26.249993	57       	0                     	144                 	6 	łódzkie
959 	959 	2020-03-26 08:43:26.249993	57       	0                     	56                  	7 	małopolskie
960 	960 	2020-03-26 08:43:26.249993	57       	1                     	251                 	8 	mazowieckie
961 	961 	2020-03-26 08:43:26.249993	57       	0                     	23                  	9 	opolskie
962 	962 	2020-03-26 08:43:26.249993	57       	1                     	43                  	10	podkarpackie
963 	963 	2020-03-26 08:43:26.249993	57       	0                     	10                  	11	podlaskie
964 	964 	2020-03-26 08:43:26.249993	57       	0                     	22                  	12	pomorskie
965 	965 	2020-03-26 08:43:26.249993	57       	2                     	107                 	13	śląskie
966 	966 	2020-03-26 08:43:26.249993	57       	1                     	14                  	14	świętokrzyskie
967 	967 	2020-03-26 08:43:26.249993	57       	0                     	33                  	15	warmińsko-mazurskie
968 	968 	2020-03-26 08:43:26.249993	57       	2                     	57                  	16	wielkopolskie
969 	969 	2020-03-26 08:43:26.249993	57       	0                     	31                  	17	zachodniopomorskie
970 	970 	2020-03-26 08:43:46.685009	58       	15                    	1085                	1 	Cała Polska
971 	971 	2020-03-26 08:43:46.685009	58       	5                     	150                 	2 	dolnośląskie
972 	972 	2020-03-26 08:43:46.685009	58       	0                     	31                  	3 	kujawsko-pomorskie
973 	973 	2020-03-26 08:43:46.685009	58       	2                     	72                  	4 	lubelskie
974 	974 	2020-03-26 08:43:46.685009	58       	0                     	20                  	5 	lubuskie
975 	975 	2020-03-26 08:43:46.685009	58       	0                     	144                 	6 	łódzkie
976 	976 	2020-03-26 08:43:46.685009	58       	0                     	59                  	7 	małopolskie
977 	977 	2020-03-26 08:43:46.685009	58       	1                     	251                 	8 	mazowieckie
978 	978 	2020-03-26 08:43:46.685009	58       	0                     	23                  	9 	opolskie
979 	979 	2020-03-26 08:43:46.685009	58       	1                     	44                  	10	podkarpackie
980 	980 	2020-03-26 08:43:46.685009	58       	0                     	10                  	11	podlaskie
981 	981 	2020-03-26 08:43:46.685009	58       	0                     	25                  	12	pomorskie
982 	982 	2020-03-26 08:43:46.685009	58       	2                     	113                 	13	śląskie
983 	983 	2020-03-26 08:43:46.685009	58       	1                     	15                  	14	świętokrzyskie
984 	984 	2020-03-26 08:43:46.685009	58       	0                     	36                  	15	warmińsko-mazurskie
985 	985 	2020-03-26 08:43:46.685009	58       	2                     	60                  	16	wielkopolskie
986 	986 	2020-03-26 08:43:46.685009	58       	1                     	32                  	17	zachodniopomorskie
987 	987 	2020-03-26 10:55:26.222745	59       	14                    	1085                	1 	Cała Polska
988 	988 	2020-03-26 10:55:26.222745	59       	4                     	150                 	2 	dolnośląskie
989 	989 	2020-03-26 10:55:26.222745	59       	0                     	31                  	3 	kujawsko-pomorskie
990 	990 	2020-03-26 10:55:26.222745	59       	2                     	72                  	4 	lubelskie
991 	991 	2020-03-26 10:55:26.222745	59       	0                     	20                  	5 	lubuskie
992 	992 	2020-03-26 10:55:26.222745	59       	0                     	144                 	6 	łódzkie
993 	993 	2020-03-26 10:55:26.222745	59       	0                     	59                  	7 	małopolskie
994 	994 	2020-03-26 10:55:26.222745	59       	1                     	251                 	8 	mazowieckie
995 	995 	2020-03-26 10:55:26.222745	59       	0                     	23                  	9 	opolskie
996 	996 	2020-03-26 10:55:26.222745	59       	1                     	44                  	10	podkarpackie
997 	997 	2020-03-26 10:55:26.222745	59       	0                     	10                  	11	podlaskie
998 	998 	2020-03-26 10:55:26.222745	59       	0                     	25                  	12	pomorskie
999 	999 	2020-03-26 10:55:26.222745	59       	2                     	113                 	13	śląskie
1000	1000	2020-03-26 10:55:26.222745	59       	1                     	15                  	14	świętokrzyskie
1001	1001	2020-03-26 10:55:26.222745	59       	0                     	36                  	15	warmińsko-mazurskie
1002	1002	2020-03-26 10:55:26.222745	59       	2                     	60                  	16	wielkopolskie
1003	1003	2020-03-26 10:55:26.222745	59       	1                     	32                  	17	zachodniopomorskie
1004	1004	2020-03-26 10:57:26.213668	60       	15                    	1085                	1 	Cała Polska
1005	1005	2020-03-26 10:57:26.213668	60       	5                     	150                 	2 	dolnośląskie
1006	1006	2020-03-26 10:57:26.213668	60       	0                     	31                  	3 	kujawsko-pomorskie
1007	1007	2020-03-26 10:57:26.213668	60       	2                     	72                  	4 	lubelskie
1008	1008	2020-03-26 10:57:26.213668	60       	0                     	20                  	5 	lubuskie
1009	1009	2020-03-26 10:57:26.213668	60       	0                     	144                 	6 	łódzkie
1010	1010	2020-03-26 10:57:26.213668	60       	0                     	59                  	7 	małopolskie
1011	1011	2020-03-26 10:57:26.213668	60       	1                     	251                 	8 	mazowieckie
1012	1012	2020-03-26 10:57:26.213668	60       	0                     	23                  	9 	opolskie
1013	1013	2020-03-26 10:57:26.213668	60       	1                     	44                  	10	podkarpackie
1014	1014	2020-03-26 10:57:26.213668	60       	0                     	10                  	11	podlaskie
1015	1015	2020-03-26 10:57:26.213668	60       	0                     	25                  	12	pomorskie
1016	1016	2020-03-26 10:57:26.213668	60       	2                     	113                 	13	śląskie
1017	1017	2020-03-26 10:57:26.213668	60       	1                     	15                  	14	świętokrzyskie
1018	1018	2020-03-26 10:57:26.213668	60       	0                     	36                  	15	warmińsko-mazurskie
1019	1019	2020-03-26 10:57:26.213668	60       	2                     	60                  	16	wielkopolskie
1020	1020	2020-03-26 10:57:26.213668	60       	1                     	32                  	17	zachodniopomorskie
1021	1021	2020-03-26 10:58:06.259914	61       	14                    	1085                	1 	Cała Polska
1022	1022	2020-03-26 10:58:06.259914	61       	4                     	150                 	2 	dolnośląskie
1023	1023	2020-03-26 10:58:06.259914	61       	0                     	31                  	3 	kujawsko-pomorskie
1024	1024	2020-03-26 10:58:06.259914	61       	2                     	72                  	4 	lubelskie
1025	1025	2020-03-26 10:58:06.259914	61       	0                     	20                  	5 	lubuskie
1026	1026	2020-03-26 10:58:06.259914	61       	0                     	144                 	6 	łódzkie
1027	1027	2020-03-26 10:58:06.259914	61       	0                     	59                  	7 	małopolskie
1028	1028	2020-03-26 10:58:06.259914	61       	1                     	251                 	8 	mazowieckie
1029	1029	2020-03-26 10:58:06.259914	61       	0                     	23                  	9 	opolskie
1030	1030	2020-03-26 10:58:06.259914	61       	1                     	44                  	10	podkarpackie
1031	1031	2020-03-26 10:58:06.259914	61       	0                     	10                  	11	podlaskie
1032	1032	2020-03-26 10:58:06.259914	61       	0                     	25                  	12	pomorskie
1033	1033	2020-03-26 10:58:06.259914	61       	2                     	113                 	13	śląskie
1034	1034	2020-03-26 10:58:06.259914	61       	1                     	15                  	14	świętokrzyskie
1035	1035	2020-03-26 10:58:06.259914	61       	0                     	36                  	15	warmińsko-mazurskie
1036	1036	2020-03-26 10:58:06.259914	61       	2                     	60                  	16	wielkopolskie
1037	1037	2020-03-26 10:58:06.259914	61       	1                     	32                  	17	zachodniopomorskie
1038	1038	2020-03-26 13:14:06.225776	62       	14                    	1120                	1 	Cała Polska
1039	1039	2020-03-26 13:14:06.225776	62       	4                     	157                 	2 	dolnośląskie
1040	1040	2020-03-26 13:14:06.225776	62       	0                     	31                  	3 	kujawsko-pomorskie
1041	1041	2020-03-26 13:14:06.225776	62       	2                     	72                  	4 	lubelskie
1042	1042	2020-03-26 13:14:06.225776	62       	0                     	20                  	5 	lubuskie
1043	1043	2020-03-26 13:14:06.225776	62       	0                     	158                 	6 	łódzkie
1044	1044	2020-03-26 13:14:06.225776	62       	0                     	63                  	7 	małopolskie
1045	1045	2020-03-26 13:14:06.225776	62       	1                     	251                 	8 	mazowieckie
1046	1046	2020-03-26 13:14:06.225776	62       	0                     	24                  	9 	opolskie
1047	1047	2020-03-26 13:14:06.225776	62       	1                     	45                  	10	podkarpackie
1048	1048	2020-03-26 13:14:06.225776	62       	0                     	10                  	11	podlaskie
1049	1049	2020-03-26 13:14:06.225776	62       	0                     	25                  	12	pomorskie
1050	1050	2020-03-26 13:14:06.225776	62       	2                     	117                 	13	śląskie
1051	1051	2020-03-26 13:14:06.225776	62       	1                     	15                  	14	świętokrzyskie
1052	1052	2020-03-26 13:14:06.225776	62       	0                     	36                  	15	warmińsko-mazurskie
1053	1053	2020-03-26 13:14:06.225776	62       	2                     	64                  	16	wielkopolskie
1054	1054	2020-03-26 13:14:06.225776	62       	1                     	32                  	17	zachodniopomorskie
1055	1055	2020-03-26 13:14:46.206936	63       	14                    	1085                	1 	Cała Polska
1056	1056	2020-03-26 13:14:46.206936	63       	4                     	150                 	2 	dolnośląskie
1057	1057	2020-03-26 13:14:46.206936	63       	0                     	31                  	3 	kujawsko-pomorskie
1058	1058	2020-03-26 13:14:46.206936	63       	2                     	72                  	4 	lubelskie
1059	1059	2020-03-26 13:14:46.206936	63       	0                     	20                  	5 	lubuskie
1060	1060	2020-03-26 13:14:46.206936	63       	0                     	144                 	6 	łódzkie
1061	1061	2020-03-26 13:14:46.206936	63       	0                     	59                  	7 	małopolskie
1062	1062	2020-03-26 13:14:46.206936	63       	1                     	251                 	8 	mazowieckie
1063	1063	2020-03-26 13:14:46.206936	63       	0                     	23                  	9 	opolskie
1064	1064	2020-03-26 13:14:46.206936	63       	1                     	44                  	10	podkarpackie
1065	1065	2020-03-26 13:14:46.206936	63       	0                     	10                  	11	podlaskie
1066	1066	2020-03-26 13:14:46.206936	63       	0                     	25                  	12	pomorskie
1067	1067	2020-03-26 13:14:46.206936	63       	2                     	113                 	13	śląskie
1068	1068	2020-03-26 13:14:46.206936	63       	1                     	15                  	14	świętokrzyskie
1069	1069	2020-03-26 13:14:46.206936	63       	0                     	36                  	15	warmińsko-mazurskie
1070	1070	2020-03-26 13:14:46.206936	63       	2                     	60                  	16	wielkopolskie
1071	1071	2020-03-26 13:14:46.206936	63       	1                     	32                  	17	zachodniopomorskie
1072	1072	2020-03-26 13:15:26.220809	64       	14                    	1120                	1 	Cała Polska
1073	1073	2020-03-26 13:15:26.220809	64       	4                     	157                 	2 	dolnośląskie
1074	1074	2020-03-26 13:15:26.220809	64       	0                     	31                  	3 	kujawsko-pomorskie
1075	1075	2020-03-26 13:15:26.220809	64       	2                     	72                  	4 	lubelskie
1076	1076	2020-03-26 13:15:26.220809	64       	0                     	20                  	5 	lubuskie
1077	1077	2020-03-26 13:15:26.220809	64       	0                     	158                 	6 	łódzkie
1078	1078	2020-03-26 13:15:26.220809	64       	0                     	63                  	7 	małopolskie
1079	1079	2020-03-26 13:15:26.220809	64       	1                     	251                 	8 	mazowieckie
1080	1080	2020-03-26 13:15:26.220809	64       	0                     	24                  	9 	opolskie
1081	1081	2020-03-26 13:15:26.220809	64       	1                     	45                  	10	podkarpackie
1082	1082	2020-03-26 13:15:26.220809	64       	0                     	10                  	11	podlaskie
1083	1083	2020-03-26 13:15:26.220809	64       	0                     	25                  	12	pomorskie
1084	1084	2020-03-26 13:15:26.220809	64       	2                     	117                 	13	śląskie
1085	1085	2020-03-26 13:15:26.220809	64       	1                     	15                  	14	świętokrzyskie
1086	1086	2020-03-26 13:15:26.220809	64       	0                     	36                  	15	warmińsko-mazurskie
1087	1087	2020-03-26 13:15:26.220809	64       	2                     	64                  	16	wielkopolskie
1088	1088	2020-03-26 13:15:26.220809	64       	1                     	32                  	17	zachodniopomorskie
